#timestamp, px, py, pz, qw, qx, qy, qz, idx
1403637174788318976.0 4.8062077 -0.0392830 2.5085287 0.5703126 0.0282155 0.7922043 0.2153134 0
1403637174838319104.0 4.8046193 -0.0347819 2.4452879 0.5600046 0.0226850 0.7981359 0.2210413 0
1403637174888318976.0 4.7968168 -0.0287074 2.3831565 0.5478289 0.0210682 0.8051369 0.2262613 0
1403637174938319104.0 4.7876754 -0.0224453 2.3281140 0.5353000 0.0182637 0.8114561 0.2337936 0
1403637174988318976.0 4.7830892 -0.0118912 2.2656424 0.5238785 0.0169853 0.8189832 0.2335152 0
1403637175038319104.0 4.7728972 -0.0036103 2.2053833 0.5135737 0.0199921 0.8239192 0.2387458 0
1403637175088318976.0 4.7638416 0.0092447 2.1436713 0.5029422 0.0204661 0.8309130 0.2370947 0
1403637175138319104.0 4.7527699 0.0203338 2.0841818 0.4951893 0.0228529 0.8359157 0.2356060 0
1403637175188318976.0 4.7415504 0.0329576 2.0244427 0.4878175 0.0309242 0.8398979 0.2359011 0
1403637175238319104.0 4.7234802 0.0413609 1.9633050 0.4813600 0.0364841 0.8457935 0.2271452 0
1403637175288318976.0 4.7072220 0.0556983 1.9026306 0.4755686 0.0416893 0.8499295 0.2229719 0
1403637175338319104.0 4.6910057 0.0700962 1.8429508 0.4712294 0.0443148 0.8540214 0.2159319 0
1403637175388318976.0 4.6706328 0.0895278 1.7782671 0.4679305 0.0477872 0.8563168 0.2132581 0
1403637175438319104.0 4.6429224 0.1017352 1.7233695 0.4651858 0.0510408 0.8569485 0.2159544 0
1403637175488318976.0 4.6166177 0.1176819 1.6683341 0.4638592 0.0499385 0.8562990 0.2215690 0
1403637175538319104.0 4.5843811 0.1375312 1.6098394 0.4647247 0.0517114 0.8549344 0.2245976 0
1403637175588318976.0 4.5507679 0.1593279 1.5569210 0.4633191 0.0540923 0.8532839 0.2330578 0
1403637175638319104.0 4.5134997 0.1770290 1.5009613 0.4646031 0.0487495 0.8499017 0.2437922 0
1403637175688318976.0 4.4747162 0.1952326 1.4419410 0.4643563 0.0489678 0.8496895 0.2449552 0
1403637175738319104.0 4.4319282 0.2130519 1.3849702 0.4649919 0.0470062 0.8472424 0.2524942 0
1403637175788318976.0 4.3893228 0.2309477 1.3263588 0.4653202 0.0433446 0.8476716 0.2510998 0
1403637175838319104.0 4.3426085 0.2397573 1.2624903 0.4655426 0.0379423 0.8483530 0.2492541 0
1403637175888318976.0 4.2933502 0.2506515 1.1990530 0.4659774 0.0307434 0.8484743 0.2490208 0
1403637175938319104.0 4.2461839 0.2632807 1.1327894 0.4680433 0.0261591 0.8499525 0.2404825 0
1403637175988318976.0 4.1953344 0.2705050 1.0673872 0.4666994 0.0245662 0.8521094 0.2355797 0
1403637176038319104.0 4.1443610 0.2728860 1.0040728 0.4691026 0.0311044 0.8521282 0.2298974 0
1403637176088318976.0 4.0893612 0.2751476 0.9368486 0.4697402 0.0291696 0.8537017 0.2229053 0
1403637176138319104.0 4.0369411 0.2819794 0.8729849 0.4710019 0.0265548 0.8538088 0.2201422 0
1403637176188318976.0 3.9808879 0.2872126 0.8100306 0.4709417 0.0293985 0.8557829 0.2120974 0
1403637176238319104.0 3.9258633 0.2958316 0.7474431 0.4707766 0.0288096 0.8567842 0.2084712 0
1403637176288318976.0 3.8686819 0.3018099 0.6862003 0.4694101 0.0291700 0.8574913 0.2085951 0
1403637176338319104.0 3.8099899 0.3139649 0.6231974 0.4695309 0.0318465 0.8582286 0.2048665 0
1403637176388318976.0 3.7457864 0.3248776 0.5653540 0.4669099 0.0255849 0.8595811 0.2060607 0
1403637176438319104.0 3.6820271 0.3392713 0.5022869 0.4658897 0.0292807 0.8590689 0.2099764 0
1403637176488318976.0 3.6138201 0.3502855 0.4447138 0.4616424 0.0205316 0.8613760 0.2109408 0
1403637176538319104.0 3.5480680 0.3666325 0.3870032 0.4568883 0.0206675 0.8622882 0.2174510 0
1403637176588318976.0 3.4792747 0.3799350 0.3286322 0.4529307 0.0189765 0.8640642 0.2188305 0
1403637176638319104.0 3.4099011 0.3990043 0.2687333 0.4478193 0.0169510 0.8653510 0.2243619 0
1403637176688318976.0 3.3395975 0.4136521 0.2141950 0.4408605 0.0148690 0.8676488 0.2293610 0
1403637176738319104.0 3.2696519 0.4306597 0.1645693 0.4368389 0.0165711 0.8675429 0.2372054 0
1403637176788318976.0 3.1985269 0.4492571 0.1079301 0.4322046 0.0140562 0.8698104 0.2375531 0
1403637176838319104.0 3.1104975 0.4643402 0.0487232 0.4284361 0.0120360 0.8701131 0.2433120 0
1403637176888318976.0 3.0349462 0.4871864 -0.0091119 0.4263600 0.0105799 0.8693587 0.2496411 0
1403637176938319104.0 2.9698071 0.5073484 -0.0626738 0.4228499 0.0068708 0.8696504 0.2546743 0
1403637176988318976.0 2.8813887 0.5265843 -0.1107074 0.4208102 0.0027691 0.8683421 0.2624750 0
1403637177038319104.0 2.8095746 0.5441762 -0.1598147 0.4182681 -0.0009032 0.8684706 0.2661011 0
1403637177088318976.0 2.7340672 0.5720358 -0.2045773 0.4174914 -0.0082298 0.8650004 0.2782220 0
1403637177138319104.0 2.6587019 0.5958546 -0.2699453 0.4162022 -0.0120479 0.8618024 0.2897019 0
1403637177188318976.0 2.5891979 0.6221650 -0.3267009 0.4147796 -0.0158714 0.8604193 0.2956090 0
1403637177238319104.0 2.5150447 0.6459602 -0.3812223 0.4136122 -0.0173633 0.8584046 0.3029275 0
1403637177288318976.0 2.4488702 0.6736273 -0.4333597 0.4130363 -0.0210161 0.8569616 0.3075322 0
1403637177338319104.0 2.3863811 0.6978168 -0.4884566 0.4119834 -0.0219581 0.8558528 0.3119350 0
1403637177388318976.0 2.3262644 0.7311776 -0.5412762 0.4103139 -0.0289071 0.8554391 0.3146917 0
1403637177438319104.0 2.2669010 0.7620857 -0.6012874 0.4103896 -0.0343918 0.8561826 0.3120079 0
1403637177488318976.0 2.2102480 0.7958893 -0.6601595 0.4075005 -0.0405207 0.8573277 0.3119144 0
1403637177538319104.0 2.1599231 0.8258414 -0.7210590 0.4055564 -0.0467877 0.8596263 0.3072093 0
1403637177588318976.0 2.1098075 0.8604928 -0.7821542 0.4034359 -0.0603280 0.8614573 0.3024754 0
1403637177638319104.0 2.0644622 0.8895666 -0.8537621 0.4014488 -0.0607223 0.8641168 0.2974117 0
1403637177688318976.0 2.0240262 0.9172163 -0.9252804 0.3995133 -0.0679539 0.8669770 0.2900383 0
1403637177738319104.0 1.9911511 0.9382079 -0.9950329 0.3978810 -0.0727375 0.8689808 0.2850830 0
1403637177788318976.0 1.9605607 0.9607884 -1.0619644 0.3941996 -0.0724956 0.8725469 0.2793081 0
1403637177838319104.0 1.9368684 0.9798506 -1.1289217 0.3886062 -0.0681081 0.8746837 0.2815580 0
1403637177888318976.0 1.9102975 1.0047529 -1.1951551 0.3818521 -0.0675278 0.8782232 0.2799160 0
1403637177938319104.0 1.8917549 1.0250180 -1.2608134 0.3748205 -0.0646042 0.8818299 0.2787686 0
1403637177988318976.0 1.8709511 1.0412527 -1.3299788 0.3657269 -0.0674186 0.8855900 0.2782604 0
1403637178038319104.0 1.8550763 1.0718899 -1.3947473 0.3539508 -0.0740297 0.8903655 0.2765639 0
1403637178088318976.0 1.8428729 1.0942546 -1.4600656 0.3432586 -0.0830752 0.8956471 0.2703485 0
1403637178138319104.0 1.8325659 1.1129413 -1.5255047 0.3322923 -0.0849231 0.8993044 0.2713328 0
1403637178188318976.0 1.8286653 1.1352136 -1.5905094 0.3210379 -0.0954437 0.9037101 0.2667082 0
1403637178238319104.0 1.8267808 1.1583302 -1.6469392 0.3130995 -0.0966666 0.9078174 0.2617095 0
1403637178288318976.0 1.8343536 1.1763614 -1.7133495 0.3056515 -0.1021895 0.9111845 0.2566658 0
1403637178338319104.0 1.8247716 1.2036333 -1.8093640 0.3018724 -0.1055900 0.9139270 0.2499225 0
1403637178388318976.0 1.8390715 1.2186066 -1.8640362 0.2969958 -0.1134167 0.9145556 0.2500362 0
1403637178438319104.0 1.8578030 1.2313035 -1.9116349 0.2914304 -0.1142714 0.9177313 0.2444986 0
1403637178488318976.0 1.8824048 1.2393603 -1.9578426 0.2879700 -0.1176034 0.9191602 0.2416347 0
1403637178538319104.0 1.9085528 1.2471650 -2.0099647 0.2865491 -0.1132043 0.9203674 0.2408283 0
1403637178588318976.0 1.9413559 1.2535725 -2.0553501 0.2840190 -0.1136115 0.9213560 0.2398515 0
1403637178638319104.0 1.9795150 1.2604878 -2.1022639 0.2846029 -0.0994792 0.9220315 0.2428231 0
1403637178688318976.0 2.0168874 1.2682517 -2.1462054 0.2845190 -0.0960185 0.9232885 0.2395157 0
1403637178738319104.0 2.0628693 1.2715263 -2.1815305 0.2850042 -0.0807361 0.9244639 0.2400431 0
1403637178788318976.0 2.1041141 1.2812953 -2.2174993 0.2865356 -0.0711722 0.9260694 0.2350052 0
1403637178838319104.0 2.1554434 1.2881647 -2.2509527 0.2854507 -0.0611840 0.9275760 0.2331890 0
1403637178888318976.0 2.2083907 1.2952409 -2.2816672 0.2882330 -0.0474450 0.9270421 0.2350824 0
1403637178938319104.0 2.2551174 1.3069028 -2.3122528 0.2884782 -0.0411368 0.9279210 0.2324881 0
1403637178988318976.0 2.3064580 1.3136306 -2.3381889 0.2893310 -0.0323949 0.9287905 0.2293173 0
1403637179038319104.0 2.3521204 1.3312001 -2.3645883 0.2912006 -0.0270425 0.9285502 0.2286163 0
1403637179088318976.0 2.4043448 1.3409721 -2.3816648 0.2904595 -0.0256362 0.9277704 0.2328478 0
1403637179138319104.0 2.4541552 1.3540398 -2.3980577 0.2926562 -0.0260985 0.9269465 0.2333270 0
1403637179188318976.0 2.5068686 1.3688505 -2.4160631 0.2925166 -0.0227402 0.9260795 0.2372634 0
1403637179238319104.0 2.5604041 1.3805990 -2.4323201 0.2942072 -0.0276600 0.9246530 0.2401954 0
1403637179288318976.0 2.6027002 1.3948627 -2.4509084 0.2928507 -0.0355935 0.9239128 0.2436322 0
1403637179338319104.0 2.6510470 1.3949158 -2.4657207 0.2951267 -0.0340510 0.9230846 0.2442448 0
1403637179388318976.0 2.7006185 1.3975512 -2.4790251 0.2972623 -0.0380303 0.9223456 0.2438594 0
1403637179438319104.0 2.7505798 1.3910975 -2.4910710 0.2964351 -0.0359738 0.9223869 0.2450197 0
1403637179488318976.0 2.8017273 1.3864113 -2.5051670 0.2983067 -0.0359777 0.9217250 0.2452379 0
1403637179538319104.0 2.8522789 1.3774869 -2.5164039 0.2982790 -0.0373627 0.9215023 0.2459006 0
1403637179588318976.0 2.9028018 1.3739903 -2.5333910 0.2983255 -0.0366985 0.9218196 0.2447523 0
1403637179638319104.0 2.9550676 1.3695223 -2.5388775 0.2994381 -0.0330861 0.9221197 0.2427700 0
1403637179688318976.0 3.0086849 1.3679805 -2.5484600 0.2976261 -0.0382714 0.9229771 0.2409714 0
1403637179738319104.0 3.0615988 1.3725539 -2.5509362 0.2978149 -0.0397809 0.9229811 0.2404778 0
1403637179788318976.0 3.1155610 1.3807940 -2.5550287 0.2962707 -0.0479268 0.9236183 0.2384449 0
1403637179838319104.0 3.1678238 1.4035399 -2.5516872 0.2954859 -0.0534545 0.9245738 0.2345080 0
1403637179888318976.0 3.2300358 1.4259259 -2.5392482 0.2929519 -0.0619390 0.9269198 0.2261913 0
1403637179938319104.0 3.2821832 1.4538108 -2.5343676 0.2934560 -0.0649623 0.9273546 0.2228833 0
1403637179988318976.0 3.3423376 1.4768019 -2.5219929 0.2922311 -0.0671071 0.9273776 0.2237597 0
1403637180038319104.0 3.4040129 1.5042800 -2.5029345 0.2927095 -0.0629491 0.9269745 0.2260018 0
1403637180088318976.0 3.4646504 1.5311730 -2.4929152 0.2939884 -0.0572744 0.9260687 0.2295369 0
1403637180138319104.0 3.5309088 1.5545068 -2.4666386 0.2943604 -0.0484612 0.9259107 0.2317172 0
1403637180188318976.0 -0.0216049 -0.0635625 0.0097885 0.7142969 -0.0102897 0.0083789 0.6997170 0
1403637180238319104.0 -0.0221741 -0.0644767 0.0110705 0.7127883 -0.0060414 0.0127614 0.7012371 0
1403637180288318976.0 -0.0199039 -0.0648773 0.0091063 0.7132166 -0.0072921 0.0116472 0.7008090 0
1403637180338319104.0 -0.0214255 -0.0649380 0.0080689 0.7121175 -0.0088616 0.0093736 0.7019418 0
1403637180388318976.0 -0.0196186 -0.0640262 0.0092907 0.7122794 -0.0109166 0.0070279 0.7017759 0
1403637180438319104.0 -0.0211203 -0.0644987 0.0082991 0.7145327 -0.0103035 0.0096247 0.6994600 0
1403637180488318976.0 -0.0209157 -0.0640541 0.0095911 0.7128159 -0.0086423 0.0098561 0.7012286 0
1403637180538319104.0 -0.0201544 -0.0640311 0.0093838 0.7125961 -0.0057915 0.0129828 0.7014305 0
1403637180588318976.0 -0.0193685 -0.0652622 0.0096564 0.7123459 -0.0057582 0.0138185 0.7016689 0
1403637180638319104.0 -0.0198335 -0.0656427 0.0092097 0.7130411 -0.0063158 0.0127693 0.7009775 0
1403637180688318976.0 -0.0214599 -0.0648815 0.0097040 0.7092081 -0.0066524 0.0093379 0.7049060 0
1403637180738319104.0 -0.0215618 -0.0646054 0.0084126 0.7120054 -0.0084675 0.0108049 0.7020398 0
1403637180788318976.0 -0.0205117 -0.0648279 0.0096483 0.7139745 -0.0071518 0.0118412 0.7000350 0
1403637180838319104.0 -0.0198703 -0.0646572 0.0088141 0.7115926 -0.0110688 0.0080220 0.7024594 0
1403637180888318976.0 -0.0227880 -0.0656140 0.0108174 0.7137100 -0.0065232 0.0117445 0.7003125 0
1403637180938319104.0 -0.0213133 -0.0640703 0.0108689 0.7109018 -0.0070057 0.0105563 0.7031772 0
1403637180988318976.0 -0.0197494 -0.0654199 0.0085477 0.7111565 -0.0090767 0.0100338 0.7029034 0
1403637181038319104.0 -0.0223021 -0.0657526 0.0093873 0.7113304 -0.0086433 0.0077942 0.7027614 0
1403637181088318976.0 -0.0208848 -0.0645315 0.0088701 0.7111127 -0.0060288 0.0104681 0.7029743 0
1403637181138319104.0 -0.0175565 -0.0645355 0.0082522 0.7108788 -0.0054828 0.0112930 0.7032025 0
1403637181188318976.0 -0.0179842 -0.0641405 0.0081409 0.7108399 -0.0085490 0.0092886 0.7032405 0
1403637181238319104.0 -0.0205219 -0.0643312 0.0090042 0.7142305 -0.0059551 0.0127289 0.6997694 0
1403637181288318976.0 -0.0185450 -0.0634184 0.0086860 0.7129161 -0.0074344 0.0103809 0.7011331 0
1403637181338319104.0 -0.0214091 -0.0645515 0.0109199 0.7134560 -0.0086715 0.0105181 0.7005674 0
1403637181388318976.0 -0.0202030 -0.0641415 0.0099623 0.7137901 -0.0073784 0.0113697 0.7002285 0
1403637181438319104.0 -0.0207506 -0.0649307 0.0095492 0.7121027 -0.0089996 0.0094760 0.7019536 0
1403637181488318976.0 -0.0196341 -0.0643627 0.0089920 0.7129692 -0.0089989 0.0092921 0.7010760 0
1403637181538319104.0 -0.0208685 -0.0646770 0.0089198 0.7120827 -0.0089255 0.0094787 0.7019749 0
1403637181588318976.0 -0.0190560 -0.0643342 0.0096937 0.7128805 -0.0070715 0.0118466 0.7011498 0
1403637181638319104.0 -0.0202681 -0.0646555 0.0083631 0.7126760 -0.0100882 0.0087981 0.7013656 0
1403637181688318976.0 -0.0231083 -0.0647944 0.0105804 0.7112391 -0.0066201 0.0098825 0.7028496 0
1403637181738319104.0 -0.0193218 -0.0651100 0.0114864 0.7119637 -0.0067258 0.0113107 0.7020929 0
1403637181788318976.0 -0.0221805 -0.0642512 0.0097008 0.7126645 -0.0046601 0.0135257 0.7013592 0
1403637181838319104.0 -0.0223890 -0.0644728 0.0100607 0.7126464 -0.0084835 0.0098068 0.7014036 0
1403637181888318976.0 -0.0193770 -0.0661070 0.0095593 0.7117280 -0.0073365 0.0102732 0.7023417 0
1403637181938319104.0 -0.0209866 -0.0644574 0.0083864 0.7131239 -0.0073636 0.0111744 0.7009103 0
1403637181988318976.0 -0.0206928 -0.0648630 0.0078715 0.7134147 -0.0072884 0.0118869 0.7006033 0
1403637182038319104.0 -0.0208260 -0.0648154 0.0108779 0.7118530 -0.0060439 0.0110626 0.7022153 0
1403637182088318976.0 -0.0174544 -0.0651893 0.0090122 0.7107407 -0.0068082 0.0105489 0.7033421 0
1403637182138319104.0 -0.0196670 -0.0636847 0.0091716 0.7109412 -0.0091581 0.0076648 0.7031500 0
1403637182188318976.0 -0.0211745 -0.0641023 0.0101346 0.7119713 -0.0059180 0.0117050 0.7020860 0
1403637182238319104.0 -0.0205932 -0.0643236 0.0108878 0.7113491 -0.0080101 0.0102376 0.7027186 0
1403637182288318976.0 -0.0174076 -0.0649497 0.0077230 0.7116424 -0.0057415 0.0122422 0.7024117 0
1403637182338319104.0 -0.0239682 -0.0641971 0.0088872 0.7138508 -0.0084732 0.0107076 0.7001647 0
1403637182388318976.0 -0.0198997 -0.0652510 0.0105589 0.7129279 -0.0076720 0.0109185 0.7011104 0
1403637182438319104.0 -0.0188615 -0.0632856 0.0097712 0.7113291 -0.0089194 0.0098605 0.7027333 0
1403637182488318976.0 -0.0227400 -0.0655258 0.0110162 0.7142461 -0.0092892 0.0109797 0.6997468 0
1403637182538319104.0 -0.0187439 -0.0638746 0.0082761 0.7121904 -0.0073989 0.0086826 0.7018936 0
1403637182588318976.0 -0.0202123 -0.0650174 0.0096392 0.7125522 -0.0095604 0.0108688 0.7014697 0
1403637182638319104.0 -0.0213841 -0.0645348 0.0095493 0.7127893 -0.0103589 0.0076826 0.7012596 0
1403637182688318976.0 -0.0214790 -0.0640381 0.0112468 0.7111452 -0.0069269 0.0105584 0.7029317 0
1403637182738319104.0 -0.0198661 -0.0649024 0.0096531 0.7102348 -0.0059838 0.0108603 0.7038557 0
1403637182788318976.0 -0.0205734 -0.0648901 0.0111149 0.7137435 -0.0089984 0.0111728 0.7002603 0
1403637182838319104.0 -0.0197378 -0.0640675 0.0077014 0.7108524 -0.0092982 0.0097110 0.7032127 0
1403637182888318976.0 -0.0210452 -0.0635630 0.0099342 0.7142976 -0.0079735 0.0102145 0.6997221 0
1403637182938319104.0 -0.0210790 -0.0646378 0.0096659 0.7115745 -0.0069399 0.0117046 0.7024789 0
1403637182988318976.0 -0.0185273 -0.0647017 0.0084576 0.7116965 -0.0078694 0.0100146 0.7023716 0
1403637183038319104.0 -0.0188018 -0.0648718 0.0086157 0.7120976 -0.0073229 0.0111677 0.7019535 0
1403637183088318976.0 -0.0192709 -0.0649484 0.0087055 0.7125149 -0.0063990 0.0110330 0.7015410 0
1403637183138319104.0 -0.0199649 -0.0648013 0.0086741 0.7129186 -0.0070198 0.0110011 0.7011254 0
1403637183188318976.0 -0.0195132 -0.0648774 0.0098664 0.7122611 -0.0058916 0.0121358 0.7017850 0
1403637183238319104.0 -0.0208274 -0.0647058 0.0098864 0.7127466 -0.0064826 0.0112921 0.7013007 0
1403637183288318976.0 -0.0221499 -0.0645880 0.0095914 0.7131305 -0.0093980 0.0110252 0.7008817 0
1403637183338319104.0 -0.0198299 -0.0658246 0.0077283 0.7114828 -0.0056431 0.0108756 0.7025967 0
1403637183388318976.0 -0.0214599 -0.0643695 0.0119673 0.7132067 -0.0088547 0.0101006 0.7008251 0
1403637183438319104.0 -0.0199836 -0.0649437 0.0094209 0.7118315 -0.0071326 0.0114836 0.7022203 0
1403637183488318976.0 -0.0222922 -0.0642944 0.0104488 0.7132646 -0.0066808 0.0112546 0.7007726 0
1403637183538319104.0 -0.0189648 -0.0646620 0.0093109 0.7116818 -0.0088040 0.0094663 0.7023830 0
1403637183588318976.0 -0.0221121 -0.0646201 0.0081413 0.7127725 -0.0082547 0.0096048 0.7012810 0
1403637183638319104.0 -0.0208969 -0.0633031 0.0102204 0.7124683 -0.0070139 0.0117499 0.7015709 0
1403637183688318976.0 -0.0214973 -0.0646126 0.0074941 0.7131715 -0.0094394 0.0107927 0.7008429 0
1403637183738319104.0 -0.0192585 -0.0649101 0.0095356 0.7121367 -0.0072967 0.0085484 0.7019508 0
1403637183788318976.0 -0.0202566 -0.0646737 0.0110990 0.7108413 -0.0076781 0.0107302 0.7032287 0
1403637183838319104.0 -0.0198971 -0.0648121 0.0086799 0.7127668 -0.0088821 0.0092587 0.7012837 0
1403637183888318976.0 -0.0211603 -0.0644107 0.0097451 0.7130562 -0.0088742 0.0103367 0.7009745 0
1403637183938319104.0 -0.0208075 -0.0649730 0.0102146 0.7125115 -0.0086350 0.0101414 0.7015340 0
1403637183988318976.0 -0.0209753 -0.0638736 0.0105650 0.7138244 -0.0084312 0.0095792 0.7002085 0
1403637184038319104.0 -0.0214204 -0.0641024 0.0104199 0.7124836 -0.0078629 0.0113318 0.7015532 0
1403637184088318976.0 -0.0217911 -0.0662764 0.0089342 0.7123396 -0.0060194 0.0118257 0.7017095 0
1403637184138319104.0 -0.0197796 -0.0643922 0.0113625 0.7135671 -0.0060738 0.0135034 0.7004304 0
1403637184188318976.0 -0.0195378 -0.0648165 0.0087711 0.7125223 -0.0066586 0.0114570 0.7015243 0
1403637184238319104.0 -0.0202677 -0.0653959 0.0084321 0.7140085 -0.0076125 0.0106556 0.7000145 0
1403637184288318976.0 -0.0231166 -0.0646682 0.0096372 0.7136740 -0.0092314 0.0102509 0.7003421 0
1403637184338319104.0 -0.0213628 -0.0649882 0.0096760 0.7126697 -0.0091231 0.0092217 0.7013798 0
1403637184388318976.0 -0.0173516 -0.0641648 0.0081149 0.7119688 -0.0083380 0.0089945 0.7021039 0
1403637184438319104.0 -0.0197751 -0.0646949 0.0091867 0.7122450 -0.0076909 0.0095719 0.7018235 0
1403637184488318976.0 -0.0213759 -0.0651578 0.0095987 0.7112657 -0.0082353 0.0089891 0.7028174 0
1403637184538319104.0 -0.0208732 -0.0647837 0.0092881 0.7123154 -0.0068972 0.0108957 0.7017410 0
1403637184588318976.0 -0.0211065 -0.0649578 0.0091572 0.7113046 -0.0090346 0.0096031 0.7027602 0
1403637184638319104.0 -0.0216445 -0.0654261 0.0088953 0.7124983 -0.0064982 0.0112262 0.7015539 0
1403637184688318976.0 -0.0178439 -0.0641799 0.0089600 0.7109837 -0.0059956 0.0105116 0.7031044 0
1403637184738319104.0 -0.0192556 -0.0648802 0.0098490 0.7103047 -0.0076351 0.0107024 0.7037716 0
1403637184788318976.0 -0.0210426 -0.0648999 0.0098225 0.7124888 -0.0080904 0.0087657 0.7015820 0
1403637184838319104.0 -0.0221166 -0.0647326 0.0093821 0.7124583 -0.0075728 0.0108949 0.7015890 0
1403637184888318976.0 -0.0200826 -0.0659126 0.0097330 0.7123672 -0.0063402 0.0121760 0.7016727 0
1403637184938319104.0 -0.0186694 -0.0637964 0.0101433 0.7144341 -0.0091981 0.0097232 0.6995746 0
1403637184988318976.0 -0.0207012 -0.0643271 0.0098387 0.7104354 -0.0072519 0.0095970 0.7036596 0
1403637185038319104.0 -0.0186213 -0.0654154 0.0087235 0.7124743 -0.0073097 0.0115159 0.7015656 0
1403637185088318976.0 -0.0203063 -0.0636830 0.0089642 0.7130153 -0.0077241 0.0105700 0.7010263 0
1403637185138319104.0 -0.0190667 -0.0651939 0.0084707 0.7088491 -0.0059600 0.0104437 0.7052577 0
1403637185188318976.0 -0.0204023 -0.0649626 0.0085020 0.7135695 -0.0083222 0.0105305 0.7004558 0
1403637185238319104.0 -0.0184813 -0.0659351 0.0089611 0.7118826 -0.0080596 0.0091385 0.7021928 0
1403637185288318976.0 -0.0202725 -0.0642425 0.0091177 0.7123371 -0.0091245 0.0103859 0.7017013 0
1403637185338319104.0 -0.0216291 -0.0641479 0.0092435 0.7133105 -0.0084201 0.0102421 0.7007227 0
1403637185388318976.0 -0.0216912 -0.0645633 0.0083754 0.7129753 -0.0075450 0.0104428 0.7010708 0
1403637185438319104.0 -0.0222106 -0.0644455 0.0117987 0.7115675 -0.0073182 0.0109288 0.7024947 0
1403637185488318976.0 -0.0209509 -0.0645887 0.0085107 0.7135077 -0.0073952 0.0122150 0.7005019 0
1403637185538319104.0 -0.0187107 -0.0647258 0.0084754 0.7110958 -0.0069312 0.0111112 0.7029732 0
1403637185588318976.0 -0.0209466 -0.0642123 0.0091314 0.7118708 -0.0059223 0.0110310 0.7021987 0
1403637185638319104.0 -0.0206001 -0.0645223 0.0102749 0.7115344 -0.0053103 0.0133695 0.7025040 0
1403637185688318976.0 -0.0198123 -0.0666041 0.0080056 0.7115317 -0.0072736 0.0108341 0.7025328 0
1403637185738319104.0 -0.0208781 -0.0644876 0.0091158 0.7118778 -0.0066018 0.0103470 0.7021961 0
1403637185788318976.0 -0.0211867 -0.0650428 0.0096066 0.7135715 -0.0108521 0.0088832 0.7004420 0
1403637185838319104.0 -0.0193444 -0.0651911 0.0106438 0.7104015 -0.0058401 0.0094549 0.7037088 0
1403637185888318976.0 -0.0212199 -0.0638567 0.0101449 0.7127450 -0.0082136 0.0100350 0.7013034 0
1403637185938319104.0 -0.0192399 -0.0660671 0.0082883 0.7113007 -0.0085262 0.0092943 0.7027746 0
1403637185988318976.0 -0.0226412 -0.0633602 0.0094386 0.7127513 -0.0062426 0.0110619 0.7013018 0
1403637186038319104.0 -0.0195572 -0.0641256 0.0097216 0.7118070 -0.0080403 0.0102315 0.7022546 0
1403637186088318976.0 -0.0216590 -0.0644424 0.0121259 0.7119309 -0.0075532 0.0100248 0.7021374 0
1403637186138319104.0 -0.0194147 -0.0643392 0.0082418 0.7119347 -0.0066564 0.0110784 0.7021267 0
1403637186188318976.0 -0.0198405 -0.0644887 0.0084889 0.7118797 -0.0081002 0.0100864 0.7021823 0
1403637186238319104.0 -0.0196196 -0.0646641 0.0090481 0.7121360 -0.0091446 0.0086904 0.7019281 0
1403637186288318976.0 -0.0207966 -0.0643102 0.0090030 0.7121109 -0.0078582 0.0107124 0.7019413 0
1403637186338319104.0 -0.0227826 -0.0649571 0.0100900 0.7119485 -0.0049004 0.0129696 0.7020949 0
1403637186388318976.0 -0.0210599 -0.0650146 0.0095099 0.7126174 -0.0074982 0.0095356 0.7014480 0
1403637186438319104.0 -0.0215152 -0.0646102 0.0098680 0.7123215 -0.0079601 0.0096783 0.7017415 0
1403637186488318976.0 -0.0194696 -0.0648867 0.0100949 0.7125485 -0.0093775 0.0102253 0.7014857 0
1403637186538319104.0 -0.0223583 -0.0645018 0.0099792 0.7125364 -0.0080944 0.0100613 0.7015163 0
1403637186588318976.0 -0.0200711 -0.0644699 0.0089862 0.7144424 -0.0066450 0.0131756 0.6995386 0
1403637186638319104.0 -0.0195423 -0.0644381 0.0087088 0.7125039 -0.0084223 0.0107690 0.7015350 0
1403637186688318976.0 -0.0213453 -0.0648187 0.0093553 0.7123534 -0.0072560 0.0109907 0.7016973 0
1403637186738319104.0 -0.0197443 -0.0648094 0.0086129 0.7117405 -0.0090342 0.0091401 0.7023250 0
1403637186788318976.0 -0.0191681 -0.0642580 0.0082572 0.7115524 -0.0058098 0.0112180 0.7025195 0
1403637186838319104.0 -0.0206788 -0.0652006 0.0101907 0.7117428 -0.0078013 0.0103676 0.7023203 0
1403637186888318976.0 -0.0197292 -0.0645601 0.0095813 0.7120709 -0.0087162 0.0105065 0.7019749 0
1403637186938319104.0 -0.0215366 -0.0650802 0.0090649 0.7120476 -0.0058200 0.0108883 0.7020227 0
1403637186988318976.0 -0.0202726 -0.0645558 0.0101206 0.7126353 -0.0083780 0.0102168 0.7014102 0
1403637187038319104.0 -0.0212030 -0.0649809 0.0095705 0.7126013 -0.0067369 0.0110696 0.7014495 0
1403637187088318976.0 -0.0224768 -0.0646737 0.0114470 0.7126889 -0.0080952 0.0106768 0.7013522 0
1403637187138319104.0 -0.0203963 -0.0646964 0.0094672 0.7126887 -0.0088912 0.0103753 0.7013474 0
